sample_id,shot,status,image,captured_at,device_serial,phone_name,error,DATASET_SPLIT,QUALITY_CLASS,DEFECT_TYPE,CAPTURE_INSTRUCTION,EXPECTED_EFFECT,HMAX,HC,BR,BS,LOOP_HZ,X_GAIN,Y_GAIN,X_OFFSET,Y_OFFSET,XY_COUPLING,ASYMMETRY,AMPLITUDE
IMG_0210,1,ok,images/IMG_0210.jpg,2026-08-13T22:53:25+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225322.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,49.419,11.812,0.863,1.5442,194.727,1.0041,1.0015,0.0286,0.032,-0.0151,0.0079,1455.0
IMG_0211,1,ok,images/IMG_0211.jpg,2026-08-13T22:53:34+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225330.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,232.247,36.144,0.4791,1.6354,228.423,0.9028,0.9719,0.0547,-0.0184,0.0187,0.0151,1607.0
IMG_0212,1,ok,images/IMG_0212.jpg,2026-08-13T22:53:43+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225339.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,57.856,15.949,0.9983,1.3787,235.397,0.7418,0.4136,-0.056,0.0219,-0.0069,-0.0206,341.0
IMG_0213,1,ok,images/IMG_0213.jpg,2026-08-13T22:53:52+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225348.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,243.828,38.079,0.5053,0.852,177.613,1.2428,1.3971,0.7765,-0.0534,-0.0079,-0.0133,1443.0
IMG_0214,1,ok,images/IMG_0214.jpg,2026-08-13T22:54:00+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225357.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,343.216,49.448,0.8749,1.7773,159.085,1.0775,0.913,-0.0039,0.0267,-0.0117,-0.0208,1475.0
IMG_0215,1,ok,images/IMG_0215.jpg,2026-08-13T22:54:09+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225406.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,254.098,44.496,0.4883,1.3176,159.036,0.9714,1.0422,0.0316,-0.0157,-0.0054,0.0245,1542.0
IMG_0216,1,ok,images/IMG_0216.jpg,2026-08-13T22:54:18+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225414.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,142.249,16.188,0.4663,0.8125,178.874,0.9127,0.9168,-0.0228,-0.0258,0.0334,0.0237,1473.0
IMG_0217,1,ok,images/IMG_0217.jpg,2026-08-13T22:54:27+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225423.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,141.436,47.005,1.1774,1.3697,209.007,0.3551,0.7082,-0.0154,-0.0095,0.0398,-0.0113,417.0
IMG_0218,1,ok,images/IMG_0218.jpg,2026-08-13T22:54:36+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225432.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,120.842,17.985,0.39,1.195,179.533,1.0933,0.9003,-0.0517,0.0556,-0.3045,0.2739,1468.0
IMG_0219,1,ok,images/IMG_0219.jpg,2026-08-13T22:54:44+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225441.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,139.364,35.988,0.5353,0.8376,170.122,1.0515,1.0988,-0.0464,0.0572,-0.0004,0.0062,1513.0
IMG_0220,1,ok,images/IMG_0220.jpg,2026-08-13T22:54:53+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225449.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,217.236,30.361,0.3617,1.6132,163.763,0.9924,1.0571,-0.0087,0.031,0.0263,0.02,1494.0
IMG_0221,1,ok,images/IMG_0221.jpg,2026-08-13T22:55:02+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225458.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,46.9,10.333,0.6259,1.6506,208.46,1.0441,0.9184,0.0477,-0.0324,0.0325,-0.0237,1500.0
IMG_0222,1,ok,images/IMG_0222.jpg,2026-08-13T22:55:10+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225507.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,147.37,57.633,0.2766,0.742,152.227,0.9626,1.061,-0.021,-0.0127,0.2275,-0.1874,1604.0
IMG_0223,1,ok,images/IMG_0223.jpg,2026-08-13T22:55:19+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225516.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,143.452,43.083,0.7404,1.1719,238.11,0.3569,0.4883,0.0155,0.0172,-0.0112,-0.016,580.0
IMG_0224,1,ok,images/IMG_0224.jpg,2026-08-13T22:55:28+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225525.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,120.442,38.07,1.3493,1.7319,163.187,0.9974,1.0841,0.0523,0.0465,0.0238,0.0151,1393.0
IMG_0225,1,ok,images/IMG_0225.jpg,2026-08-13T22:55:37+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225533.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,130.042,17.992,0.7724,1.0485,208.917,1.0674,0.9229,-0.0518,0.0064,0.0094,0.0121,1375.0
IMG_0226,1,ok,images/IMG_0226.jpg,2026-08-13T22:55:46+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225542.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,412.148,73.787,0.264,0.8034,224.205,0.6461,0.6246,-0.0143,0.0005,0.016,-0.0067,704.0
IMG_0227,1,ok,images/IMG_0227.jpg,2026-08-13T22:55:55+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225551.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,381.648,54.351,0.3749,0.8003,214.368,1.041,0.9946,0.0275,-0.0355,-0.0204,0.0054,1488.0
IMG_0228,1,ok,images/IMG_0228.jpg,2026-08-13T22:56:03+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225600.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,209.615,67.433,0.7676,0.8997,204.809,1.0605,0.9358,-0.0184,0.0467,0.0122,0.0135,1625.0
IMG_0229,1,ok,images/IMG_0229.jpg,2026-08-13T22:56:12+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225608.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,137.054,39.625,0.9742,1.4579,219.92,1.067,1.0617,0.042,0.0534,-0.0261,0.0209,1582.0
IMG_0230,1,ok,images/IMG_0230.jpg,2026-08-13T22:56:21+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225617.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,300.04,69.406,0.2313,0.9897,173.888,1.3556,1.3696,-0.7005,0.0028,-0.0194,-0.0193,1542.0
IMG_0231,1,ok,images/IMG_0231.jpg,2026-08-13T22:56:29+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225626.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,294.686,32.344,1.1481,1.7971,199.29,1.3786,1.3849,-0.5819,-0.0228,0.0324,-0.0042,1570.0
IMG_0232,1,ok,images/IMG_0232.jpg,2026-08-13T22:56:38+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225635.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,179.232,46.504,1.1726,1.5923,191.622,1.0469,0.9802,-0.024,0.0161,-0.0273,-0.0226,1442.0
IMG_0233,1,ok,images/IMG_0233.jpg,2026-08-13T22:56:47+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225643.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,137.789,44.552,0.3396,0.9305,199.376,1.5064,1.6592,0.0507,0.0388,0.0032,-0.0025,1837.0
IMG_0234,1,ok,images/IMG_0234.jpg,2026-08-13T22:56:56+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225652.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,319.066,48.378,0.8903,1.7639,232.439,1.061,1.0713,0.0276,0.0539,0.3767,0.2759,1488.0
IMG_0235,1,ok,images/IMG_0235.jpg,2026-08-13T22:57:05+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225701.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,135.35,26.109,0.5971,1.0636,207.763,0.9205,0.982,0.0114,-0.0109,0.0148,-0.0118,1543.0
IMG_0236,1,ok,images/IMG_0236.jpg,2026-08-13T22:57:13+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225710.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,X 方向偏心并发生屏幕裁切,200.361,67.327,0.3317,0.8095,185.084,1.0949,1.1538,-0.6372,0.0134,-0.0278,0.0243,1491.0
IMG_0237,1,ok,images/IMG_0237.jpg,2026-08-13T22:57:22+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225719.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,281.702,52.948,0.6693,1.5404,239.355,1.0761,1.0545,0.0237,0.0494,-0.4306,-0.2777,1389.0
IMG_0238,1,ok,images/IMG_0238.jpg,2026-08-13T22:57:31+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225727.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,255.244,25.728,0.9883,1.4772,156.758,1.0681,1.0471,0.022,-0.0439,0.0237,-0.0205,1392.0
IMG_0239,1,ok,images/IMG_0239.jpg,2026-08-13T22:57:40+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225736.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,196.551,65.317,0.23,1.2458,238.965,1.0144,1.027,0.0169,0.0109,0.0371,0.0197,1470.0
IMG_0240,1,ok,images/IMG_0240.jpg,2026-08-13T22:57:48+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225745.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,301.365,58.052,0.9201,1.4561,175.987,0.999,1.0903,0.0139,-0.0334,0.4766,0.121,1615.0
IMG_0241,1,ok,images/IMG_0241.jpg,2026-08-13T22:57:57+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225754.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,263.62,33.123,0.2734,1.2709,155.568,0.966,0.9743,-0.0111,0.0227,0.0387,0.0116,1644.0
IMG_0242,1,ok,images/IMG_0242.jpg,2026-08-13T22:58:06+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225802.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,129.729,18.98,0.3962,0.8015,171.413,1.7864,1.3849,-0.0115,0.0022,-0.0025,0.0205,1814.0
IMG_0243,1,ok,images/IMG_0243.jpg,2026-08-13T22:58:15+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225811.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,398.177,55.573,0.5778,1.3032,153.714,1.0448,1.0152,-0.031,0.015,0.0329,0.023,1424.0
IMG_0244,1,ok,images/IMG_0244.jpg,2026-08-13T22:58:23+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225820.jpg,,defect,瑕疵,scale_clipping,保持正常曝光和构图；不调整示波器档位,幅度过大，回线顶部/底部或左右边缘被截断,336.177,61.087,0.4663,0.9747,174.07,1.3827,1.4434,-0.0491,0.0427,-0.0081,-0.0085,1802.0
IMG_0245,1,ok,images/IMG_0245.jpg,2026-08-13T22:58:32+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225829.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,105.815,22.107,1.2072,1.4071,228.712,1.1772,1.3274,-0.5446,-0.501,0.0341,-0.0094,1447.0
IMG_0246,1,ok,images/IMG_0246.jpg,2026-08-13T22:58:41+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225837.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,118.343,26.844,0.3592,1.042,191.722,1.081,0.9598,-0.0592,0.0326,0.0385,-0.0116,1605.0
IMG_0247,1,ok,images/IMG_0247.jpg,2026-08-13T22:58:50+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225846.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,259.35,45.134,0.4878,1.557,170.799,1.0927,0.9392,-0.0598,0.0033,0.0358,0.0116,1447.0
IMG_0248,1,ok,images/IMG_0248.jpg,2026-08-13T22:58:58+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225855.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,395.699,65.099,1.0776,1.2884,227.039,0.9202,1.084,0.0092,-0.0213,0.0159,0.0043,1559.0
IMG_0249,1,ok,images/IMG_0249.jpg,2026-08-13T22:59:07+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225904.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,283.907,60.209,0.342,0.8636,193.555,1.0278,0.9526,-0.0386,0.0526,0.0036,-0.0061,1412.0
IMG_0250,1,ok,images/IMG_0250.jpg,2026-08-13T22:59:16+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225912.jpg,,defect,瑕疵,underexposed,降低相机曝光或示波器亮度，使轨迹明显偏暗但仍留有部分可见点,轨迹暗淡、断续、信噪比下降,225.045,51.37,0.6359,1.1598,180.791,1.018,0.9035,0.0045,-0.0389,-0.0138,-0.0083,1509.0
IMG_0251,1,ok,images/IMG_0251.jpg,2026-08-13T22:59:25+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225921.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,109.965,26.939,0.4606,0.9033,224.519,1.0292,1.002,0.033,-0.0314,-0.0342,-0.0085,1576.0
IMG_0252,1,ok,images/IMG_0252.jpg,2026-08-13T22:59:33+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225930.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,379.835,74.459,0.5836,1.1859,200.256,1.0749,1.0606,0.009,-0.0597,0.006,0.0052,1429.0
IMG_0253,1,ok,images/IMG_0253.jpg,2026-08-13T22:59:42+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225938.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,231.486,37.231,0.6038,1.4039,180.609,1.0954,1.1596,-0.616,-0.622,-0.0087,-0.0203,1634.0
IMG_0254,1,ok,images/IMG_0254.jpg,2026-08-13T22:59:51+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225947.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,128.459,20.421,0.8637,1.0498,191.767,0.9266,1.0273,0.0318,-0.0012,-0.3604,0.1648,1476.0
IMG_0255,1,ok,images/IMG_0255.jpg,2026-08-13T23:00:00+08:00,SSGA9X75RSPRSOEE,IMG_20260813_225956.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,371.371,56.94,1.0586,1.7735,192.384,1.0983,1.1915,0.0229,-0.6412,0.0172,-0.0246,1560.0
IMG_0256,1,ok,images/IMG_0256.jpg,2026-08-13T23:00:19+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230015.jpg,,defect,瑕疵,tilt_asymmetry,正常拍摄，保留固件产生的倾斜与上下支不对称,回线明显倾斜、上下分支不对称,84.766,8.891,0.5485,0.7108,200.695,1.0371,0.9155,0.0086,-0.0146,-0.3781,0.2004,1453.0
IMG_0257,1,ok,images/IMG_0257.jpg,2026-08-13T23:00:27+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230024.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,168.465,56.729,1.0594,1.3211,161.046,1.1827,1.3681,-0.7048,-0.5123,0.033,-0.0067,1583.0
IMG_0258,1,ok,images/IMG_0258.jpg,2026-08-13T23:00:36+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230033.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,XY 方向偏心并发生屏幕裁切,394.341,69.911,0.8723,1.7144,238.983,1.3598,1.3553,0.5615,0.5578,0.015,-0.0206,1370.0
IMG_0259,1,ok,images/IMG_0259.jpg,2026-08-13T23:00:45+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230041.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,363.099,48.089,1.2169,1.5271,239.536,1.0401,0.9623,-0.0545,-0.0157,0.005,0.0101,1382.0
IMG_0260,1,ok,images/IMG_0260.jpg,2026-08-13T23:00:54+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230050.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,202.563,28.963,1.0282,1.4122,204.613,0.9694,1.0908,-0.0423,-0.0558,0.037,0.0043,1480.0
IMG_0261,1,ok,images/IMG_0261.jpg,2026-08-13T23:01:03+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230059.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,185.646,33.922,0.5165,1.4149,223.176,0.949,1.0587,-0.0064,0.0114,-0.0202,-0.0131,1468.0
IMG_0262,1,ok,images/IMG_0262.jpg,2026-08-13T23:01:12+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230108.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,178.541,64.619,0.4155,1.0601,235.718,0.9987,1.0464,0.0345,-0.0072,-0.0225,0.0045,1572.0
IMG_0263,1,ok,images/IMG_0263.jpg,2026-08-13T23:01:21+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230117.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,104.734,21.701,1.2111,1.594,216.788,1.067,0.9659,0.0302,-0.0272,-0.0273,-0.0088,1491.0
IMG_0264,1,ok,images/IMG_0264.jpg,2026-08-13T23:01:30+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230126.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,350.601,58.308,1.2246,1.7775,210.689,0.9245,0.9654,-0.0142,-0.0252,0.0226,-0.0035,1557.0
IMG_0265,1,ok,images/IMG_0265.jpg,2026-08-13T23:01:38+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230135.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,217.597,58.908,0.2236,0.919,172.344,0.3605,0.3991,-0.0332,0.0004,-0.0225,-0.0168,665.0
IMG_0266,1,ok,images/IMG_0266.jpg,2026-08-13T23:01:47+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230144.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,335.517,49.945,0.8516,1.0612,219.142,1.0711,1.0947,-0.0568,-0.0496,0.0315,0.0044,1434.0
IMG_0267,1,ok,images/IMG_0267.jpg,2026-08-13T23:01:56+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230152.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,227.424,48.031,0.6733,1.7466,153.199,0.9388,0.9925,-0.0491,-0.0401,-0.0059,-0.0214,1397.0
IMG_0268,1,ok,images/IMG_0268.jpg,2026-08-13T23:02:05+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230201.jpg,,defect,瑕疵,overexposed,提高相机曝光或示波器亮度，使高亮轨迹局部饱和但仍可辨认,轨迹膨胀、局部纯白、细节丢失,173.142,27.781,0.5647,1.5354,184.882,1.0702,1.0555,0.0063,0.0208,-0.0188,-0.0155,1639.0
IMG_0269,1,ok,images/IMG_0269.jpg,2026-08-13T23:02:14+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230210.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,245.137,51.099,0.6731,0.8364,223.437,1.056,0.9558,0.0412,-0.0096,0.0024,-0.0048,1603.0
IMG_0270,1,ok,images/IMG_0270.jpg,2026-08-13T23:02:22+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230219.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,366.377,72.785,0.3558,0.7019,170.211,0.5818,0.5284,0.0026,-0.0246,0.038,-0.0106,360.0
IMG_0271,1,ok,images/IMG_0271.jpg,2026-08-13T23:02:31+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230228.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,320.145,33.146,1.2151,1.5251,169.64,1.0501,0.9812,0.0109,-0.0265,0.0374,-0.025,1530.0
IMG_0272,1,ok,images/IMG_0272.jpg,2026-08-13T23:02:40+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230236.jpg,,defect,瑕疵,small_dim_loop,保持常规相机曝光和示波器档位，不放大画面,回线过小、偏暗、有效像素少,57.952,11.168,0.5191,0.8809,168.09,0.4621,0.5102,0.0033,-0.0479,-0.0153,0.0204,443.0
IMG_0273,1,ok,images/IMG_0273.jpg,2026-08-13T23:03:06+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230302.jpg,,defect,瑕疵,offset_outside,保持正常拍摄；由固件偏置/增益使回线部分超出示波器显示范围,Y 方向偏心并发生屏幕裁切,67.295,7.55,0.7353,1.0435,218.514,1.0519,1.082,0.0423,0.5219,-0.0243,-0.008,1469.0
IMG_0274,1,ok,images/IMG_0274.jpg,2026-08-13T23:03:14+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230311.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,202.809,47.001,0.8556,1.5641,205.492,1.0012,0.9803,-0.0276,0.0427,-0.0398,0.0205,1487.0
IMG_0275,1,ok,images/IMG_0275.jpg,2026-08-13T23:03:23+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230320.jpg,,defect,瑕疵,defocus_motion,轻微失焦或手持轻微运动拍摄，保留可识别的整体形状,轨迹模糊、拖影或重影,172.865,55.863,0.4229,1.537,200.623,0.9524,0.9694,0.05,-0.037,-0.0089,0.0081,1424.0
IMG_0276,1,ok,images/IMG_0276.jpg,2026-08-13T23:03:32+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230329.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,233.899,60.878,0.7687,1.7033,235.741,0.9591,1.086,0.0232,-0.0537,-0.015,0.0068,1457.0
IMG_0277,1,ok,images/IMG_0277.jpg,2026-08-13T23:03:41+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230337.jpg,,normal,正常,NORMAL,正常曝光；完整包含示波器屏幕；对焦清晰；相机正对屏幕,完整、亮度适中、位置居中的磁滞回线,294.868,71.743,0.3043,1.0042,182.966,1.0904,1.063,0.0568,-0.0586,0.0061,0.0192,1575.0
IMG_0278,1,ok,images/IMG_0278.jpg,2026-08-13T23:03:50+08:00,SSGA9X75RSPRSOEE,IMG_20260813_230346.jpg,,defect,瑕疵,partial_frame,移动或缩放相机，让屏幕边缘或磁滞回线被裁掉约 15%–45%,拍摄不完整、部分回线位于画面外,402.178,62.305,0.9127,1.6666,202.408,1.0201,0.9234,-0.0095,0.0232,0.02,-0.0072,1410.0
